Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
1841,The school bus is often late and unreliable.,Negative,2025-01-13,1002
1842,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-05-08,1003
1843,The school’s holiday events are fun for the whole family.,Positive,2025-05-26,1004
1844,There are not enough resources for special needs students.,Negative,2025-05-24,1001
1845,I feel that parent involvement is not encouraged enough.,Negative,2025-02-14,1004
1846,The staff is always friendly and helpful.,Positive,2025-06-17,1005
1847,The after-school programs are excellent and very engaging.,Positive,2025-06-24,1005
1848,Communication about school events is poor and confusing.,Negative,2025-01-10,1004
1849,There is a lack of diversity in the teaching staff.,Negative,2025-03-17,1002
1850,The teachers make learning fun and interactive.,Positive,2025-06-15,1005
1851,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-27,1004
1852,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-05-24,1004
1853,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-06-16,1003
1854,My child’s reading skills have improved a lot this year.,Positive,2025-03-14,1005
1855,There is a lack of diversity in the teaching staff.,Negative,2025-05-24,1003
1856,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-05-06,1003
1857,The science labs are well-equipped and my child loves experiments.,Positive,2025-06-04,1004
1858,The principal is approachable and listens to parents’ concerns.,Positive,2025-06-08,1002
1859,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-06,1002
1860,The sports facilities are excellent.,Positive,2025-04-24,1005
1861,The parent-teacher meetings are too short and rushed.,Negative,2025-06-14,1002
1862,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-06-21,1001
1863,I appreciate the regular updates on my child’s progress.,Positive,2025-04-19,1002
1864,The teachers are very supportive and my child loves going to school.,Positive,2025-01-13,1004
1865,My child’s classroom is too noisy and distracting.,Negative,2025-05-10,1002
1866,The principal is approachable and listens to parents’ concerns.,Positive,2025-05-31,1004
1867,The school grounds are clean and well-kept.,Positive,2025-03-04,1002
1868,The homework load is overwhelming for my child.,Negative,2025-04-15,1002
1869,The school grounds are clean and well-kept.,Positive,2025-02-25,1002
1870,The homework load is overwhelming for my child.,Negative,2025-04-14,1005
1871,My child struggles with the math curriculum and needs more support.,Negative,2025-01-14,1004
1872,The school grounds are clean and well-kept.,Positive,2025-05-07,1004
1873,I feel that parent involvement is not encouraged enough.,Negative,2025-02-01,1005
1874,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-22,1004
1875,The school bus is often late and unreliable.,Negative,2025-05-04,1002
1876,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-10,1004
1877,The school encourages creativity and independent thinking.,Positive,2025-04-16,1004
1878,The staff is always friendly and helpful.,Positive,2025-05-15,1005
1879,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-23,1001
1880,The school library has a great selection of books.,Positive,2025-03-08,1003
1881,The school nurse is attentive and caring.,Positive,2025-01-14,1001
1882,The annual school play was a wonderful experience for my child.,Positive,2025-04-27,1005
1883,The administration is slow to respond to parent concerns.,Negative,2025-05-27,1004
1884,The school’s holiday events are fun for the whole family.,Positive,2025-06-23,1005
1885,The playground equipment needs to be repaired.,Negative,2025-03-02,1005
1886,Teachers encourage students to ask questions and be curious.,Positive,2025-05-21,1003
1887,The sports facilities are not well maintained.,Negative,2025-06-28,1001
1888,The administration is slow to respond to parent concerns.,Negative,2025-06-16,1001
1889,The school library has a great selection of books.,Positive,2025-06-11,1003
1890,My child’s classroom is too noisy and distracting.,Negative,2025-03-12,1002
1891,The teachers are very supportive and my child loves going to school.,Positive,2025-06-04,1003
1892,There are not enough resources for special needs students.,Negative,2025-06-03,1005
1893,The school’s open house was informative and well-organized.,Positive,2025-04-05,1003
1894,The sports facilities are not well maintained.,Negative,2025-06-04,1004
1895,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-09,1004
1896,The sports facilities are excellent.,Positive,2025-06-15,1005
1897,My child feels safe and enjoys the extracurricular activities.,Positive,2025-04-12,1003
1898,The school library has a great selection of books.,Positive,2025-03-12,1005
1899,The school encourages creativity and independent thinking.,Positive,2025-04-08,1001
1900,My child has made many friends and enjoys group activities.,Positive,2025-01-21,1005
1901,My child feels left out because of language barriers.,Negative,2025-02-22,1002
1902,I appreciate the regular updates on my child’s progress.,Positive,2025-06-04,1001
1903,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-04-30,1002
1904,There is a lack of communication between teachers and parents.,Negative,2025-04-07,1001
1905,I am dissatisfied with the way discipline issues are handled.,Negative,2025-03-20,1002
1906,The annual school play was a wonderful experience for my child.,Positive,2025-05-23,1004
1907,The sports facilities are excellent.,Positive,2025-04-26,1005
1908,The school’s open house was informative and well-organized.,Positive,2025-03-17,1003
1909,The school website is difficult to navigate and find information.,Negative,2025-06-05,1003
1910,The sports facilities are not well maintained.,Negative,2025-04-28,1003
1911,I appreciate the regular updates on my child’s progress.,Positive,2025-06-22,1001
1912,My child struggles with the math curriculum and needs more support.,Negative,2025-04-15,1001
1913,The homework load is overwhelming for my child.,Negative,2025-04-06,1004
1914,The sports facilities are not well maintained.,Negative,2025-05-27,1005
1915,My child feels safe and enjoys the extracurricular activities.,Positive,2025-06-22,1001
1916,The school website is difficult to navigate and find information.,Negative,2025-05-26,1001
1917,The after-school programs are excellent and very engaging.,Positive,2025-03-30,1004
1918,The school does not provide enough support for students who are struggling academically.,Negative,2025-01-02,1002
1919,The school grounds are clean and well-kept.,Positive,2025-06-18,1005
1920,My child feels left out because of language barriers.,Negative,2025-02-15,1001
1921,My child struggles with the math curriculum and needs more support.,Negative,2025-01-04,1005
1922,There is a lack of diversity in the teaching staff.,Negative,2025-02-14,1003
1923,The cafeteria food quality needs improvement.,Negative,2025-02-19,1001
1924,There are not enough resources for special needs students.,Negative,2025-06-03,1004
1925,The teachers are very supportive and my child loves going to school.,Positive,2025-06-11,1004
1926,Communication about school events is poor and confusing.,Negative,2025-03-24,1001
1927,The sports facilities are excellent.,Positive,2025-02-15,1003
1928,The school does not offer enough field trips or outdoor activities.,Negative,2025-01-28,1004
1929,The science labs are well-equipped and my child loves experiments.,Positive,2025-05-26,1005
1930,The staff is always friendly and helpful.,Positive,2025-03-23,1003
1931,My child feels safe and enjoys the extracurricular activities.,Positive,2025-03-01,1003
1932,The school celebrates student achievements regularly.,Positive,2025-02-25,1003
1933,The teachers make learning fun and interactive.,Positive,2025-03-28,1002
1934,The school does not provide enough support for students who are struggling academically.,Negative,2025-06-14,1003
1935,The school’s open house was informative and well-organized.,Positive,2025-01-18,1001
1936,The administration is slow to respond to parent concerns.,Negative,2025-03-04,1005
1937,The school’s holiday events are fun for the whole family.,Positive,2025-02-13,1001
1938,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-04,1004
1939,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-03-20,1002
1940,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-28,1004
1941,The staff is always friendly and helpful.,Positive,2025-01-31,1001
1942,There are not enough resources for special needs students.,Negative,2025-01-07,1002
1943,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-18,1005
1944,The annual school play was a wonderful experience for my child.,Positive,2025-03-12,1004
